Date/Time (AEST),Hs (m),Hmax (m),Tz (s),Tp (s),Peak Direction (degrees),SST (degrees C)
2023-03-02T03:00,0.244,0.410,3.545,6.825,59.37,28.150
2023-03-02T03:30,0.248,0.450,3.540,7.507,60.37,28.150
2023-03-02T04:00,0.269,0.460,3.573,7.069,49.37,28.150
2023-03-02T04:30,0.274,0.440,3.681,7.057,37.37,28.150
2023-03-02T05:00,0.239,0.450,3.521,7.215,42.37,28.150
2023-03-02T05:30,0.250,0.420,3.713,6.793,37.37,28.150
2023-03-02T06:00,0.254,0.460,3.674,6.992,47.37,28.200
2023-03-02T06:30,0.260,0.420,3.899,7.812,40.37,28.200
2023-03-02T07:00,0.228,0.350,3.761,7.434,60.37,28.250
2023-03-02T07:30,0.241,0.380,4.038,6.808,61.37,28.250
2023-03-02T08:00,0.218,0.370,3.731,6.768,39.37,28.200
2023-03-02T08:30,0.223,0.420,3.990,6.655,50.37,28.200
2023-03-02T09:00,0.217,0.340,4.109,6.539,59.37,28.150
2023-03-02T09:30,0.202,0.380,4.161,6.756,57.37,28.300
2023-03-02T10:00,0.187,0.330,4.033,7.204,53.37,28.550
2023-03-02T10:30,0.206,0.360,4.297,8.600,56.37,28.600
2023-03-02T11:00,0.199,0.360,4.444,8.145,52.37,28.650
2023-03-02T11:30,0.195,0.320,4.158,8.182,61.37,28.900
2023-03-02T12:00,0.197,0.370,4.290,6.669,63.37,29.350
2023-03-02T12:30,0.199,0.300,4.656,7.844,71.37,29.200
2023-03-02T13:00,0.198,0.390,4.493,7.824,54.37,29.350
2023-03-02T13:30,0.211,0.300,4.299,7.927,66.37,29.350
2023-03-02T14:00,0.218,0.370,4.562,7.550,63.37,29.400
2023-03-02T14:30,0.224,0.380,4.526,7.575,66.37,29.500
2023-03-02T15:00,0.220,0.390,3.916,7.089,61.37,29.450
2023-03-02T15:30,0.239,0.350,4.129,5.796,60.37,29.400
2023-03-02T16:00,0.240,0.440,3.970,7.815,56.37,29.250
2023-03-02T16:30,0.240,0.350,3.901,6.513,56.37,29.050
2023-03-02T17:00,0.230,0.410,3.677,5.812,60.37,28.950
2023-03-02T17:30,0.229,0.400,3.619,5.478,53.37,28.900
2023-03-02T18:00,0.236,0.430,3.556,6.016,56.37,28.800
2023-03-02T18:30,0.234,0.410,3.496,5.980,42.37,28.700
2023-03-02T19:00,0.235,0.450,3.317,6.540,47.37,28.550
2023-03-02T19:30,0.230,0.420,3.349,6.531,42.37,28.500
2023-03-02T20:00,0.222,0.390,3.131,5.973,50.37,28.450
2023-03-02T20:30,0.224,0.440,3.012,2.008,46.37,28.350
2023-03-02T21:00,0.217,0.400,3.042,7.282,1.37,28.350
2023-03-02T21:30,0.229,0.370,2.805,2.186,352.37,28.300
2023-03-02T22:00,0.226,0.450,2.975,2.333,4.37,28.250
2023-03-02T22:30,0.232,0.390,3.009,2.340,16.37,28.250
2023-03-02T23:00,0.216,0.400,2.883,2.404,9.37,28.300
2023-03-02T23:30,0.218,0.520,2.715,2.441,4.37,28.250
2023-03-03T00:00,0.228,0.430,2.806,2.418,15.37,28.250
2023-03-03T00:30,0.244,0.430,2.789,2.363,16.37,28.200
2023-03-03T01:00,0.252,0.440,2.789,2.459,354.37,28.200
2023-03-03T01:30,0.259,0.400,2.844,2.612,1.37,28.200
2023-03-03T02:00,0.256,0.440,2.818,2.616,355.37,28.250
2023-03-03T02:30,0.283,0.530,2.950,2.583,2.37,28.350
2023-03-03T03:00,0.278,0.470,2.817,2.614,1.37,28.350
2023-03-03T03:30,0.272,0.510,2.823,2.753,11.37,28.300
2023-03-03T04:00,0.278,0.460,2.813,2.549,1.37,28.350
2023-03-03T04:30,0.254,0.460,2.774,2.396,355.37,28.300
2023-03-03T05:00,0.265,0.500,2.959,7.031,18.37,28.300
2023-03-03T05:30,0.246,0.440,2.916,2.524,77.37,28.250
2023-03-03T06:00,0.249,0.460,2.856,2.618,344.37,28.250
2023-03-03T06:30,0.232,0.400,3.024,2.621,343.37,28.200
2023-03-03T07:00,0.245,0.390,2.963,2.423,345.37,28.200
2023-03-03T07:30,0.225,0.380,3.064,2.455,354.37,28.250
2023-03-03T08:00,0.220,0.410,3.073,2.754,354.37,28.300
2023-03-03T08:30,0.207,0.370,3.111,2.389,350.37,28.300
2023-03-03T09:00,0.209,0.380,3.020,2.561,5.37,28.450
2023-03-03T09:30,0.188,0.320,3.042,2.612,350.37,28.500
2023-03-03T10:00,0.199,0.370,3.309,2.608,357.37,28.750
2023-03-03T10:30,0.178,0.370,3.227,2.483,78.37,28.900
2023-03-03T11:00,0.168,0.350,3.246,2.749,354.37,29.050
2023-03-03T11:30,0.176,0.320,3.428,7.492,66.37,28.900
2023-03-03T12:00,0.169,0.350,3.424,7.807,66.37,29.000
2023-03-03T12:30,0.156,0.290,3.424,6.301,59.37,29.200
2023-03-03T13:00,0.169,0.290,3.659,6.967,75.37,29.400
2023-03-03T13:30,0.163,0.320,3.336,2.609,68.37,29.500
2023-03-03T14:00,0.173,0.320,3.299,7.940,66.37,29.400
2023-03-03T14:30,0.176,0.320,3.355,7.874,70.37,29.300
2023-03-03T15:00,0.177,0.310,3.138,6.810,63.37,29.200
2023-03-03T15:30,0.186,0.340,3.044,6.543,59.37,28.950
2023-03-03T16:00,0.187,0.330,2.906,6.328,66.37,29.050
2023-03-03T16:30,0.193,0.310,2.874,6.794,50.37,29.050
2023-03-03T17:00,0.191,0.310,2.873,7.794,49.37,29.000
2023-03-03T17:30,0.194,0.310,2.881,6.322,59.37,28.950
2023-03-03T18:00,0.208,0.330,2.729,1.973,59.37,28.850
2023-03-03T18:30,0.219,0.350,2.643,1.930,11.37,28.750
2023-03-03T19:00,0.218,0.370,2.634,2.088,0.37,28.650
2023-03-03T19:30,0.213,0.400,2.671,2.179,4.37,28.600
2023-03-03T20:00,0.236,0.380,2.613,2.280,14.37,28.600
2023-03-03T20:30,0.254,0.440,2.590,2.256,18.37,28.550
2023-03-03T21:00,0.262,0.440,2.717,2.427,30.37,28.500
2023-03-03T21:30,0.286,0.650,2.640,2.539,23.37,28.450
2023-03-03T22:00,0.306,0.570,2.722,2.837,40.37,28.450
2023-03-03T22:30,0.325,0.570,2.687,2.801,47.37,28.450
2023-03-03T23:00,0.357,0.700,2.798,3.196,52.37,28.450
2023-03-03T23:30,0.399,0.800,2.775,2.914,53.37,28.450
2023-03-04T00:00,0.410,0.800,2.868,3.251,67.37,28.400
2023-03-04T00:30,0.455,0.790,2.961,3.405,66.37,28.350
2023-03-04T01:00,0.436,0.820,2.874,3.403,68.37,28.350
2023-03-04T01:30,0.460,0.900,2.925,3.478,73.37,28.350
2023-03-04T02:00,0.463,0.860,2.953,3.483,80.37,28.350
2023-03-04T02:30,0.489,0.890,2.994,3.308,85.37,28.350
2023-03-04T03:00,0.487,0.870,3.061,3.647,82.37,28.350
2023-03-04T03:30,0.502,1.070,3.125,3.488,92.37,28.400
2023-03-04T04:00,0.468,0.870,3.026,3.361,90.37,28.400
2023-03-04T04:30,0.433,0.670,3.065,3.537,90.37,28.400
2023-03-04T05:00,0.482,0.840,3.198,3.566,82.37,28.400
2023-03-04T05:30,0.427,0.670,3.066,3.592,97.37,28.400
2023-03-04T06:00,0.421,0.790,3.097,3.650,91.37,28.400
2023-03-04T06:30,0.396,0.660,3.042,3.416,97.37,28.450
2023-03-04T07:00,0.401,0.670,3.093,3.609,87.37,28.500
2023-03-04T07:30,0.387,0.730,3.170,3.674,99.37,28.550
2023-03-04T08:00,0.363,0.670,3.135,4.104,105.37,28.550
2023-03-04T08:30,0.371,0.610,3.010,3.539,111.37,28.600
2023-03-04T09:00,0.407,0.750,2.935,3.102,109.37,28.600
2023-03-04T09:30,0.426,0.790,2.947,2.941,109.37,28.650
2023-03-04T10:00,0.471,0.750,2.984,2.925,132.37,28.700
2023-03-04T10:30,0.458,0.820,2.908,3.053,139.37,28.700
2023-03-04T11:00,0.400,0.690,2.843,2.877,153.37,28.700
2023-03-04T11:30,0.407,0.710,2.831,2.928,149.37,28.650
2023-03-04T12:00,0.431,0.730,2.906,2.866,130.37,28.650
2023-03-04T12:30,0.478,0.860,2.883,3.003,120.37,28.650
2023-03-04T13:00,0.506,0.890,2.916,3.093,104.37,28.650
2023-03-04T13:30,0.503,0.920,2.884,3.367,101.37,28.600
2023-03-04T14:00,0.508,0.970,2.884,3.242,104.37,28.600
2023-03-04T14:30,0.493,0.880,2.897,3.102,104.37,28.500
2023-03-04T15:00,0.555,1.040,3.016,3.197,99.37,28.450
2023-03-04T15:30,0.521,0.830,3.137,4.583,112.37,28.400
2023-03-04T16:00,0.535,0.880,3.117,4.763,105.37,28.400
2023-03-04T16:30,0.538,0.950,3.215,4.950,104.37,28.400
2023-03-04T17:00,0.561,0.990,3.354,4.830,101.37,28.400
2023-03-04T17:30,0.528,0.920,3.314,5.331,104.37,28.400
2023-03-04T18:00,0.473,0.810,3.366,4.846,104.37,28.400
2023-03-04T18:30,0.443,0.840,3.312,5.092,106.37,28.400
2023-03-04T19:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2023-03-04T19:30,0.435,0.690,3.250,4.701,-99.9,-99.9
2023-03-04T20:00,0.409,0.650,3.217,4.493,106.37,28.400
2023-03-04T20:30,0.414,0.770,3.106,4.880,102.37,28.400
2023-03-04T21:00,0.390,0.740,3.044,4.905,99.37,28.400
2023-03-04T21:30,0.393,0.630,3.015,3.461,102.37,28.400
2023-03-04T22:00,0.382,0.620,2.933,3.543,94.37,28.400
2023-03-04T22:30,0.422,0.760,2.896,4.489,88.37,28.350
2023-03-04T23:00,0.575,1.010,2.891,3.671,94.37,28.350
2023-03-04T23:30,0.604,1.030,3.054,3.531,91.37,28.350
2023-03-05T00:00,0.651,1.140,3.139,3.595,98.37,28.300
2023-03-05T00:30,0.645,1.220,3.254,3.670,95.37,28.300
2023-03-05T01:00,0.598,1.090,3.112,4.299,92.37,28.250
2023-03-05T01:30,0.656,1.270,3.140,4.195,95.37,28.250
2023-03-05T02:00,0.612,1.020,3.017,3.603,99.37,28.200
2023-03-05T02:30,0.617,1.130,3.080,3.820,99.37,28.200
2023-03-05T03:00,0.617,1.110,3.028,3.681,98.37,28.150
2023-03-05T03:30,0.666,1.180,2.931,3.962,85.37,28.150
2023-03-05T04:00,0.817,1.640,3.275,3.852,90.37,28.100
2023-03-05T04:30,0.837,1.780,3.352,4.392,92.37,28.100
2023-03-05T05:00,0.740,1.270,3.300,4.198,95.37,28.100
2023-03-05T05:30,0.684,1.090,3.259,3.815,94.37,28.050
2023-03-05T06:00,0.638,1.010,3.299,3.856,102.37,28.050
2023-03-05T06:30,0.602,1.140,3.191,4.308,104.37,28.050
2023-03-05T07:00,0.559,1.080,3.344,3.745,101.37,28.050
2023-03-05T07:30,0.590,1.040,3.252,3.256,99.37,28.050
2023-03-05T08:00,0.622,1.230,3.155,3.420,112.37,28.050
2023-03-05T08:30,0.633,1.260,3.156,3.412,104.37,28.050
2023-03-05T09:00,0.659,1.120,3.306,3.653,113.37,28.050
2023-03-05T09:30,0.620,0.950,3.309,3.539,91.37,28.100
2023-03-05T10:00,0.622,1.090,3.401,3.889,92.37,28.100
2023-03-05T10:30,0.646,1.080,3.337,3.889,99.37,28.150
2023-03-05T11:00,0.712,1.450,3.348,3.829,84.37,28.200
2023-03-05T11:30,0.689,1.570,3.287,4.694,81.37,28.250
2023-03-05T12:00,0.727,1.560,3.418,4.311,95.37,28.300
2023-03-05T12:30,0.695,1.180,3.486,4.456,92.37,28.350
2023-03-05T13:00,0.699,1.110,3.400,4.481,92.37,28.350
2023-03-05T13:30,0.746,1.510,3.403,4.531,91.37,28.350
2023-03-05T14:00,0.718,1.190,3.364,4.472,97.37,28.300
2023-03-05T14:30,0.775,1.460,3.448,4.044,91.37,28.350
2023-03-05T15:00,0.760,1.340,3.439,4.300,91.37,28.350
2023-03-05T15:30,0.770,1.380,3.308,4.309,95.37,28.350
2023-03-05T16:00,0.775,1.340,3.462,4.151,90.37,28.300
2023-03-05T16:30,0.796,1.200,3.411,4.407,85.37,28.250
2023-03-05T17:00,0.783,1.380,3.498,4.214,84.37,28.300
2023-03-05T17:30,0.773,1.720,3.547,4.524,92.37,28.300
2023-03-05T18:00,0.771,1.220,3.479,4.199,84.37,28.250
2023-03-05T18:30,0.725,1.210,3.374,4.745,66.37,28.300
2023-03-05T19:00,0.756,1.410,3.336,3.973,87.37,28.300
2023-03-05T19:30,0.746,1.190,3.503,4.715,78.37,28.250
2023-03-05T20:00,0.715,1.220,3.307,4.297,74.37,28.250
2023-03-05T20:30,0.739,1.230,3.393,3.735,90.37,28.250
2023-03-05T21:00,0.697,1.390,3.291,3.895,88.37,28.200
2023-03-05T21:30,0.721,1.270,3.376,3.955,88.37,28.200
2023-03-05T22:00,0.775,1.780,3.465,4.304,95.37,28.200
2023-03-05T22:30,0.786,1.400,3.429,4.034,85.37,28.200
2023-03-05T23:00,0.760,1.440,3.348,4.061,87.37,28.200
2023-03-05T23:30,0.794,1.410,3.458,4.242,80.37,28.200
2023-03-06T00:00,0.804,1.610,3.475,4.595,87.37,28.200
2023-03-06T00:30,0.791,1.690,3.539,4.716,85.37,28.250
2023-03-06T01:00,0.768,1.160,3.465,4.395,91.37,28.250
2023-03-06T01:30,0.747,1.500,3.388,4.217,82.37,28.200
2023-03-06T02:00,0.760,1.490,3.366,4.587,75.37,28.250
2023-03-06T02:30,0.732,1.330,3.372,4.931,91.37,28.200
2023-03-06T03:00,0.718,1.280,3.391,4.375,75.37,28.250
2023-03-06T03:30,0.712,1.200,3.472,4.597,87.37,28.200
2023-03-06T04:00,0.719,1.140,3.299,4.186,75.37,28.200
2023-03-06T04:30,0.732,1.300,3.406,4.489,88.37,28.200
2023-03-06T05:00,0.690,1.240,3.355,3.980,81.37,28.250
2023-03-06T05:30,0.744,1.460,3.345,3.954,71.37,28.200
2023-03-06T06:00,0.763,1.330,3.408,4.042,84.37,28.150
2023-03-06T06:30,0.740,1.320,3.385,3.742,87.37,28.150
2023-03-06T07:00,0.751,1.290,3.341,4.174,75.37,28.150
2023-03-06T07:30,0.744,1.290,3.335,4.117,78.37,28.200
2023-03-06T08:00,0.782,1.380,3.357,4.012,75.37,28.200
2023-03-06T08:30,0.779,1.570,3.462,3.902,80.37,28.200
2023-03-06T09:00,0.783,1.290,3.411,4.054,77.37,28.200
2023-03-06T09:30,0.753,1.240,3.443,4.399,92.37,28.200
2023-03-06T10:00,0.774,1.200,3.467,4.223,88.37,28.250
2023-03-06T10:30,0.816,1.670,3.715,4.591,94.37,28.200
2023-03-06T11:00,0.735,1.280,3.500,4.942,87.37,28.250
2023-03-06T11:30,0.739,1.460,3.411,4.325,82.37,28.300
2023-03-06T12:00,0.748,1.320,3.430,4.220,68.37,28.350
2023-03-06T12:30,0.781,1.360,3.538,4.581,74.37,28.350
2023-03-06T13:00,0.761,1.410,3.546,4.369,81.37,28.400
2023-03-06T13:30,0.733,1.390,3.610,4.685,64.37,28.450
2023-03-06T14:00,0.738,1.410,3.472,4.528,60.37,28.450
2023-03-06T14:30,0.820,1.580,3.564,4.292,66.37,28.400
2023-03-06T15:00,0.792,1.370,3.393,4.290,60.37,28.350
2023-03-06T15:30,0.738,1.270,3.619,4.042,63.37,28.400
2023-03-06T16:00,0.689,1.360,3.437,4.029,68.37,28.350
2023-03-06T16:30,0.685,1.270,3.366,4.585,74.37,28.350
2023-03-06T17:00,0.700,1.110,3.328,4.209,53.37,28.400
2023-03-06T17:30,0.700,1.250,3.283,4.046,50.37,28.400
2023-03-06T18:00,0.671,1.190,3.309,4.554,67.37,28.350
2023-03-06T18:30,0.726,1.280,3.324,3.951,52.37,28.350
2023-03-06T19:00,0.698,1.560,3.265,3.963,61.37,28.300
2023-03-06T19:30,0.704,1.300,3.304,3.872,71.37,28.300
2023-03-06T20:00,0.759,1.370,3.432,4.145,60.37,28.300
2023-03-06T20:30,0.694,1.290,3.461,4.035,75.37,28.300
2023-03-06T21:00,0.713,1.170,3.428,3.995,73.37,28.300
2023-03-06T21:30,0.731,1.570,3.435,4.309,66.37,28.250
2023-03-06T22:00,0.711,1.160,3.382,4.502,68.37,28.300
2023-03-06T22:30,0.736,1.220,3.513,4.486,80.37,28.250
2023-03-06T23:00,0.769,1.210,3.534,4.497,74.37,28.250
2023-03-06T23:30,0.778,1.250,3.549,4.586,71.37,28.250
2023-03-07T00:00,0.747,1.390,3.492,4.394,68.37,28.250
2023-03-07T00:30,0.819,1.450,3.548,4.126,73.37,28.250
2023-03-07T01:00,0.824,1.340,3.641,4.400,71.37,28.250
2023-03-07T01:30,0.842,1.440,3.549,4.420,63.37,28.250
2023-03-07T02:00,0.840,1.710,3.585,4.220,61.37,28.250
2023-03-07T02:30,0.915,1.720,3.511,4.559,63.37,28.250
2023-03-07T03:00,0.844,1.480,3.625,4.306,59.37,28.200
2023-03-07T03:30,0.855,1.520,3.534,4.513,68.37,28.200
2023-03-07T04:00,0.837,1.330,3.533,4.395,71.37,28.200
2023-03-07T04:30,0.854,1.570,3.553,4.614,60.37,28.200
2023-03-07T05:00,0.831,1.450,3.597,4.713,49.37,28.200
2023-03-07T05:30,0.820,1.560,3.532,4.350,43.37,28.150
2023-03-07T06:00,0.866,1.510,3.659,4.321,59.37,28.200
2023-03-07T06:30,0.801,1.510,3.699,4.506,59.37,28.150
2023-03-07T07:00,0.824,1.440,3.541,4.442,67.37,28.200
2023-03-07T07:30,0.826,1.560,3.471,4.581,53.37,28.200
2023-03-07T08:00,0.815,1.600,3.620,4.138,56.37,28.200
2023-03-07T08:30,0.756,1.330,3.566,4.039,45.37,28.200
2023-03-07T09:00,0.813,1.420,3.669,4.229,54.37,28.200
2023-03-07T09:30,0.748,1.390,3.483,4.215,53.37,28.250
2023-03-07T10:00,0.805,1.370,3.663,4.588,39.37,28.250
2023-03-07T10:30,0.782,1.520,3.621,4.310,70.37,28.300
2023-03-07T11:00,0.774,1.590,3.748,4.391,46.37,28.350
2023-03-07T11:30,0.786,1.340,3.728,4.483,53.37,28.400
2023-03-07T12:00,0.735,1.330,3.714,4.399,47.37,28.450
2023-03-07T12:30,0.766,1.340,3.689,4.600,47.37,28.500
2023-03-07T13:00,0.777,1.340,3.529,4.502,40.37,28.450
2023-03-07T13:30,0.827,1.500,3.608,4.557,46.37,28.500
2023-03-07T14:00,0.855,1.360,3.706,4.181,36.37,28.450
2023-03-07T14:30,0.853,1.440,3.824,4.678,47.37,28.450
2023-03-07T15:00,0.787,1.490,3.635,4.824,46.37,28.450
2023-03-07T15:30,0.780,1.360,3.803,4.709,43.37,28.450
2023-03-07T16:00,0.719,1.310,3.587,4.295,53.37,28.450
2023-03-07T16:30,0.626,1.200,3.505,4.280,43.37,28.400
2023-03-07T17:00,0.609,1.140,3.419,4.138,49.37,28.450
2023-03-07T17:30,0.614,1.070,3.387,3.798,73.37,28.400
2023-03-07T18:00,0.609,1.160,3.377,3.879,60.37,28.400
2023-03-07T18:30,0.616,1.110,3.384,3.967,57.37,28.350
2023-03-07T19:00,0.594,1.130,3.335,4.407,67.37,28.350
2023-03-07T19:30,0.583,1.090,3.390,4.581,33.37,28.350
2023-03-07T20:00,0.567,0.960,3.341,4.285,35.37,28.350
2023-03-07T20:30,0.597,0.950,3.357,4.824,45.37,28.300
2023-03-07T21:00,0.560,0.920,3.309,3.964,54.37,28.250
2023-03-07T21:30,0.589,1.070,3.377,3.805,56.37,28.250
2023-03-07T22:00,0.608,1.120,3.301,4.064,63.37,28.250
2023-03-07T22:30,0.552,1.330,3.220,3.692,66.37,28.250
2023-03-07T23:00,0.562,0.930,3.310,3.564,71.37,28.250
2023-03-07T23:30,0.592,0.990,3.305,4.217,84.37,28.250
2023-03-08T00:00,0.589,1.190,3.137,3.412,75.37,28.250
2023-03-08T00:30,0.609,1.020,3.276,3.945,81.37,28.250
2023-03-08T01:00,0.572,1.000,3.255,3.730,73.37,28.250
2023-03-08T01:30,0.613,1.150,3.291,3.873,74.37,28.250
2023-03-08T02:00,0.555,1.010,3.307,4.222,75.37,28.200
2023-03-08T02:30,0.556,0.940,3.259,3.625,85.37,28.250
2023-03-08T03:00,0.585,1.000,3.255,3.810,81.37,28.250
2023-03-08T03:30,0.620,0.990,3.343,3.648,68.37,28.250
2023-03-08T04:00,0.732,1.610,3.291,4.121,78.37,28.200
2023-03-08T04:30,0.753,1.210,3.386,3.898,61.37,28.200
2023-03-08T05:00,0.640,1.130,3.370,4.023,70.37,28.250
2023-03-08T05:30,0.699,1.260,3.312,4.121,78.37,28.200
2023-03-08T06:00,0.722,1.130,3.282,3.885,68.37,28.250
2023-03-08T06:30,0.781,1.310,3.468,4.082,57.37,28.250
2023-03-08T07:00,0.835,1.450,3.565,4.044,56.37,28.250
2023-03-08T07:30,0.770,1.200,3.613,4.187,61.37,28.250
2023-03-08T08:00,0.692,1.060,3.451,4.304,61.37,28.250
2023-03-08T08:30,0.729,1.360,3.465,4.235,61.37,28.300
2023-03-08T09:00,0.654,1.180,3.415,4.203,59.37,28.300
2023-03-08T09:30,0.626,1.000,3.423,4.027,67.37,28.300
2023-03-08T10:00,0.628,1.280,3.372,4.377,66.37,28.350
2023-03-08T10:30,0.608,1.230,3.422,3.824,90.37,28.400
2023-03-08T11:00,0.571,0.960,3.287,3.976,57.37,28.450
2023-03-08T11:30,0.591,1.030,3.345,4.200,67.37,28.500
2023-03-08T12:00,0.553,0.910,3.336,4.064,74.37,28.500
2023-03-08T12:30,0.563,1.060,3.308,3.963,64.37,28.500
2023-03-08T13:00,0.538,0.990,3.433,4.285,63.37,28.500
2023-03-08T13:30,0.506,0.840,3.248,3.622,64.37,28.550
2023-03-08T14:00,0.506,0.980,3.308,3.885,49.37,28.650
2023-03-08T14:30,0.517,0.780,3.327,3.548,52.37,28.650
2023-03-08T15:00,0.534,0.920,3.253,3.964,36.37,28.650
2023-03-08T15:30,0.537,0.850,3.257,3.480,33.37,28.700
2023-03-08T16:00,0.517,0.850,3.174,4.031,35.37,28.700
2023-03-08T16:30,0.497,0.860,3.156,3.882,49.37,28.700
2023-03-08T17:00,0.515,0.960,3.292,3.358,33.37,28.650
2023-03-08T17:30,0.544,1.140,3.391,3.886,32.37,28.650
2023-03-08T18:00,0.534,0.880,3.324,3.612,21.37,28.650
2023-03-08T18:30,0.541,1.080,3.274,4.090,25.37,28.650
2023-03-08T19:00,0.546,0.940,3.205,3.743,23.37,28.550
2023-03-08T19:30,0.545,1.240,3.245,3.925,30.37,28.500
2023-03-08T20:00,0.566,1.240,3.201,3.798,26.37,28.450
2023-03-08T20:30,0.602,1.110,3.289,3.485,26.37,28.450
2023-03-08T21:00,0.602,1.230,3.341,3.418,26.37,28.400
2023-03-08T21:30,0.655,1.260,3.438,4.142,47.37,28.400
2023-03-08T22:00,0.621,1.180,3.477,4.073,29.37,28.400
2023-03-08T22:30,0.589,1.050,3.359,4.198,26.37,28.400
2023-03-08T23:00,0.655,1.280,3.394,3.884,29.37,28.400
2023-03-08T23:30,0.634,1.370,3.389,4.182,28.37,28.400
2023-03-09T00:00,0.653,1.160,3.359,4.121,33.37,28.450
2023-03-09T00:30,0.721,1.450,3.365,4.043,36.37,28.450
2023-03-09T01:00,0.749,1.440,3.476,4.190,42.37,28.450
2023-03-09T01:30,0.844,1.480,3.527,3.883,49.37,28.450
2023-03-09T02:00,0.907,1.620,3.614,4.113,39.37,28.400
2023-03-09T02:30,0.920,1.530,3.779,4.431,47.37,28.400
2023-03-09T03:00,0.849,1.470,3.608,3.886,50.37,28.350
2023-03-09T03:30,0.865,1.470,3.590,4.302,46.37,28.350
2023-03-09T04:00,0.808,1.330,3.635,4.609,42.37,28.350
2023-03-09T04:30,0.850,1.790,3.741,4.303,47.37,28.350
2023-03-09T05:00,0.838,1.610,3.640,4.567,43.37,28.300
2023-03-09T05:30,0.875,1.430,3.490,4.213,37.37,28.250
2023-03-09T06:00,0.950,1.850,3.742,4.073,52.37,28.250
2023-03-09T06:30,0.960,1.740,3.719,4.419,54.37,28.250
2023-03-09T07:00,1.004,1.850,3.686,4.502,43.37,28.250
2023-03-09T07:30,0.978,1.700,3.720,4.717,37.37,28.300
2023-03-09T08:00,0.937,1.610,3.576,4.815,36.37,28.300
2023-03-09T08:30,1.044,1.970,3.761,4.826,63.37,28.350
2023-03-09T09:00,1.129,2.130,3.782,4.483,37.37,28.400
2023-03-09T09:30,1.212,2.320,4.021,4.830,42.37,28.450
2023-03-09T10:00,1.193,1.850,4.073,4.845,49.37,28.500
2023-03-09T10:30,1.138,2.310,4.173,4.799,45.37,28.500
2023-03-09T11:00,1.080,1.710,4.047,5.072,37.37,28.500
2023-03-09T11:30,1.081,1.860,3.949,4.991,45.37,28.500
2023-03-09T12:00,1.050,1.620,4.184,4.970,52.37,28.500
2023-03-09T12:30,0.962,1.480,4.121,5.165,53.37,28.450
2023-03-09T13:00,0.908,1.420,4.056,4.937,64.37,28.450
2023-03-09T13:30,0.941,1.720,4.107,4.943,49.37,28.450
2023-03-09T14:00,0.864,1.490,3.985,5.167,47.37,28.500
2023-03-09T14:30,0.881,1.520,4.097,4.609,53.37,28.550
2023-03-09T15:00,0.849,1.730,4.001,5.143,56.37,28.550
2023-03-09T15:30,0.818,1.490,4.054,4.913,49.37,28.650
2023-03-09T16:00,0.851,1.660,3.989,4.615,52.37,28.550
2023-03-09T16:30,0.792,1.250,3.763,5.067,73.37,28.600
2023-03-09T17:00,0.792,1.200,3.758,4.814,43.37,28.600
2023-03-09T17:30,0.776,1.320,3.721,4.511,50.37,28.550
2023-03-09T18:00,0.804,1.300,3.721,4.400,36.37,28.550
2023-03-09T18:30,0.773,1.250,3.677,3.882,50.37,28.550
2023-03-09T19:00,0.792,1.370,3.686,4.501,36.37,28.500
2023-03-09T19:30,0.750,1.270,3.597,4.109,42.37,28.500
2023-03-09T20:00,0.766,1.260,3.547,3.721,49.37,28.500
2023-03-09T20:30,0.751,1.500,3.613,4.109,30.37,28.450
2023-03-09T21:00,0.771,1.400,3.673,4.590,40.37,28.450
2023-03-09T21:30,0.774,1.180,3.705,4.491,37.37,28.450
2023-03-09T22:00,0.713,1.070,3.738,4.582,32.37,28.450
2023-03-09T22:30,0.741,1.330,3.802,4.136,29.37,28.450
2023-03-09T23:00,0.722,1.330,3.695,4.193,30.37,28.450
2023-03-09T23:30,0.723,1.680,3.774,4.306,32.37,28.400
2023-03-10T00:00,0.738,1.460,3.664,4.183,29.37,28.350
2023-03-10T00:30,0.733,1.230,3.724,4.111,33.37,28.350
2023-03-10T01:00,0.719,1.220,3.770,3.969,25.37,28.400
2023-03-10T01:30,0.735,1.480,3.725,4.048,26.37,28.450
2023-03-10T02:00,0.770,1.370,3.796,4.368,25.37,28.400
2023-03-10T02:30,0.755,1.380,3.728,4.044,28.37,28.350
2023-03-10T03:00,0.776,1.230,3.767,4.201,23.37,28.350
2023-03-10T03:30,0.750,1.470,3.675,4.891,25.37,28.350
2023-03-10T04:00,0.785,1.370,3.721,4.482,16.37,28.350
2023-03-10T04:30,0.791,1.270,3.610,4.470,22.37,28.350
2023-03-10T05:00,0.791,1.360,3.539,4.172,25.37,28.350
2023-03-10T05:30,0.824,1.460,3.659,4.241,12.37,28.350
2023-03-10T06:00,0.856,1.350,3.662,4.306,26.37,28.350
2023-03-10T06:30,0.849,1.490,3.791,4.407,5.37,28.350
2023-03-10T07:00,0.816,1.330,3.824,4.502,21.37,28.300
2023-03-10T07:30,0.769,1.710,3.716,4.487,16.37,28.300
2023-03-10T08:00,0.772,1.720,3.885,4.615,26.37,28.300
2023-03-10T08:30,0.710,1.430,3.775,4.582,21.37,28.350
2023-03-10T09:00,0.713,1.260,3.853,4.394,11.37,28.400
2023-03-10T09:30,0.673,0.990,4.004,4.435,32.37,28.450
